id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard,lat,lng
544,グランフロント大阪北館9F店 | タリーズコーヒー,大阪府,大阪市,北区大深町3番1号グランフロント大阪北館9F,梅田駅徒歩4分以上,06-6359-5708,"平日：7:30〜20:00
土：9:00〜20:00
日祝：9:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=658,TRUE,FALSE,TRUE,FALSE,34.705161,135.4948121
545,ザ パーク フロント ホテル店 | タリーズコーヒー,大阪府,大阪市,此花区島屋6-2-52301,ユニバーサルシティ駅徒歩1分以上,06-6131-8802,"平日：7:00〜21:00
土：7:00〜22:00
日祝：7:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=778,TRUE,FALSE,TRUE,TRUE,34.6677335,135.4370912
546,シティプラザ大阪店 | タリーズコーヒー,大阪府,大阪市,中央区本町橋2-31シティプラザ大阪内,堺筋本町駅徒歩6分以上,06-6910-4588,"平日：8:00〜21:00
土：8:00〜21:00
日祝：8:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=749,TRUE,FALSE,FALSE,FALSE,34.68425,135.5106202
547,タリーズコーヒー・ナチュラルステーション りんくうプレミアム・アウトレット店 | タリーズコーヒー,大阪府,泉佐野市,りんくう往来南4-17りんくうプレミアム・アウトレット区画番号6235,りんくうタウン駅徒歩6分以上,072-461-0541,"平日：10:00〜20:00
土：10:00〜20:00
日祝：10:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=589,FALSE,FALSE,FALSE,FALSE,34.4078628,135.2955643
548,タリーズコーヒー・ナチュラルステーション阪急石橋店 | タリーズコーヒー,大阪府,池田市,石橋2-18-1阪急石橋駅梅田行きホーム（改札内）,石橋駅徒歩3分以内,072-760-5135,"平日：7:00〜22:00
土：7:00〜22:00
日祝：7:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=672,TRUE,TRUE,FALSE,FALSE,34.807899,135.445755
549,なんばＥＫＩＫＡＮ店 | タリーズコーヒー,大阪府,大阪市,浪速区敷津東2-1-4,今宮戎駅徒歩2分以上,06-6630-8602,"平日：8:00〜21:00
土：8:00〜21:00
日祝：8:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=753,TRUE,TRUE,TRUE,FALSE,34.6571613,135.5014746
550,パシフィックマークス江坂店 | タリーズコーヒー,大阪府,吹田市,豊津町9-1パシフィックマークス江坂1F,堂法寺駅徒歩6分以上,06-6319-9848,"平日：8:00〜21:00
土：8:00〜21:00
日祝：8:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=684,TRUE,TRUE,TRUE,TRUE,34.7596242,135.496381
551,ホテル阪神店 | タリーズコーヒー,大阪府,大阪市,福島区福島5-6-16,新福島駅徒歩3分以上,06-6454-1784,"平日：7:00〜22:00
土：7:00〜22:00
日祝：7:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=760,FALSE,TRUE,TRUE,FALSE,34.6972009,135.4877663
552,ヤマダ電機なんば店 | タリーズコーヒー,大阪府,大阪市,浪速区難波中2-11-352F,難波駅徒歩6分以上,06-6634-1600,"平日：10:00〜22:00
土：10:00〜22:00
日祝：10:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=290,TRUE,FALSE,FALSE,FALSE,34.6599054,135.5012662
553,ららぽーとEXPOCITY店 | タリーズコーヒー,大阪府,吹田市,千里万博公園2-13F30620,万博記念公園駅徒歩5分以上,06-4864-8104,"平日：10:00〜21:00
土：10:00〜21:00
日祝：10:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=797,TRUE,FALSE,TRUE,FALSE,34.805489,135.5344664
554,ららぽーと和泉店 | タリーズコーヒー,大阪府,和泉市,あゆみ野4-4-72階22200,和泉中央駅徒歩40分以上,072-551-2467,"平日：10:00〜21:00
土：10:00〜21:00
日祝：10:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=728,FALSE,FALSE,TRUE,FALSE,34.4369218,135.4481532
555,りんくうシークル店 | タリーズコーヒー,大阪府,泉佐野市,りんくう往来南3りんくうプレジャータウンシークル1F,りんくうタウン駅徒歩4分以上,072-458-2233,"平日：9:00〜22:00
土：9:00〜22:00
日祝：9:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=345,TRUE,FALSE,TRUE,FALSE,34.4089243,135.2974797
556,花のれんタリーズコーヒー なんばグランド花月店 | タリーズコーヒー,大阪府,大阪市,中央区難波千日前11-6なんばグランド花月1F,難波駅徒歩2分以上,06-6575-9078,"平日：8:00〜22:00
土：8:00〜22:00
日祝：8:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=918,FALSE,FALSE,FALSE,FALSE,34.6649869,135.5036556
557,関西空港南ウイング店 | タリーズコーヒー,大阪府,泉南郡,田尻町泉州空港中1,関西空港駅徒歩8分以上,072-456-6405,"平日：6：30〜24：15
土：6：30〜24：15
日祝：6：30〜24：15",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=527,FALSE,FALSE,FALSE,FALSE,34.4335404,135.2378186
558,関西空港北ウィング店 | タリーズコーヒー,大阪府,泉佐野市,泉州空港北1,関西空港駅徒歩16分以上,072-456-6404,"平日：8:00〜21:30
土：8:00〜21:30
日祝：8:00〜21:30",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=526,FALSE,FALSE,FALSE,FALSE,34.4438866,135.2520562
559,丸の内 CAFE 会 イオンモール四條畷店 | タリーズコーヒー,大阪府,四條畷市,砂四丁目3番2号イオンモール四條畷2F,忍ヶ丘駅徒歩20分以上,072-800-5254,"平日：9:00〜23:00(L.O.22:00)
土：9:00〜23:00(L.O.22:00)
日祝：9:00〜23:00(L.O.22:00)",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=790,FALSE,FALSE,FALSE,FALSE,34.746252,135.629635
560,近鉄あべのハルカス店 | タリーズコーヒー,大阪府,大阪市,阿倍野区阿倍野筋1-1-43あべのハルカス近鉄本店タワー館10F,天王寺駅前駅徒歩3分以内,06-6654-6415,"平日：10:00〜20:00
土：10:00〜20:00
日祝：10:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=660,TRUE,TRUE,FALSE,FALSE,34.6460591,135.513767
561,近鉄難波ビル店 | タリーズコーヒー,大阪府,大阪市,中央区難波4-1-1近鉄難波ビル,なんば駅徒歩3分以内,06-6616-9861,"平日：8:00〜22:00
土：8:00〜22:00
日祝：8:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=869,FALSE,FALSE,FALSE,FALSE,34.6667761,135.4997842
562,御堂筋本町ビル店 | タリーズコーヒー,大阪府,大阪市,中央区本町3丁目5番7号御堂筋本町ビルB1F,本町駅徒歩4分以上,06-6265-2620,"平日：7:30〜21:30
土：7:30〜21:30
日祝：休業日",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=803,TRUE,FALSE,TRUE,FALSE,34.6843249,135.5011543
563,光明池店 | タリーズコーヒー,大阪府,和泉市,室堂町824-36COMBOX光明池2F,光明池駅徒歩4分以上,0725-57-4147,"平日：9:00〜22:00（L.O.21:30）
土：9:00〜22:00（L.O.21:30）
日祝：9:00〜22:00（L.O.21:30）",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=185,FALSE,FALSE,TRUE,TRUE,34.4718184,135.4759775
564,阪急うめだ本店 8階店 | タリーズコーヒー,大阪府,大阪市,北区角田町8番7号阪急うめだ本店8階,東梅田駅徒歩1分以上,06-6313-1582,"月〜木：10:00〜20:00金・土：10:00〜21:00
日祝：10:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=609,FALSE,FALSE,FALSE,FALSE,34.7028186,135.4985323
565,阪急三番街南館店 | タリーズコーヒー,大阪府,大阪市,北区芝田1-1-3阪急三番街南館１Ｆ,梅田駅徒歩3分以内,06-6377-0777,"平日：7:00〜23:00
土：7:00〜23:00
日祝：7:00〜23:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=662,TRUE,FALSE,TRUE,FALSE,34.706044,135.498436
566,阪急三番街北館店 | タリーズコーヒー,大阪府,大阪市,北区芝田1-1-3阪急三番街北館1F,梅田駅徒歩3分以内,06-6376-5531,"平日：7：30〜22：00
土：8：00〜22：00
日祝：8：00〜22：00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=540,TRUE,TRUE,FALSE,FALSE,34.706044,135.498436
567,堺筋本町店 | タリーズコーヒー,大阪府,大阪市,中央区南本町1-7-15明治安田生命堺筋本町ビル1F,堺筋本町駅徒歩3分以内,06-6262-4147,"平日：7:30〜21:30
土：8:00〜20:00
日祝：9:30〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=127,TRUE,FALSE,TRUE,TRUE,34.6823965,135.5068545
568,三井アウトレットパーク大阪鶴見店 | タリーズコーヒー,大阪府,大阪市,鶴見区茨田大宮2-7-70,門真南駅徒歩7分以上,06-6913-1777,"平日：11:00〜21:00
土：10:00〜21:00
日祝：10:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=301,FALSE,FALSE,TRUE,FALSE,34.7121428,135.5929906
569,新大阪阪急ビル店 | タリーズコーヒー,大阪府,大阪市,淀川区宮原1丁目1番1号新大阪阪急ビル3F,新大阪駅徒歩2分以上,06-4807-7718,"平日：7:00〜22:00
土：7:00〜22:00
日祝：7:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=591,TRUE,TRUE,TRUE,TRUE,34.7340232,135.5000788
570,西梅田店 | タリーズコーヒー,大阪府,大阪市,北区梅田3丁目大阪駅前地下街7号,西梅田駅徒歩1分以上,06-6348-8858,"平日：7:00〜22:30
土：7:00〜22:30
日祝：7:00〜22:30",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=669,TRUE,TRUE,FALSE,TRUE,34.7007229,135.4959154
571,大丸梅田店 | タリーズコーヒー,大阪府,大阪市,北区梅田3-1-1大丸梅田5F,大阪駅徒歩1分以上,06-6457-4147,"月〜木：10:00〜20:30 金：10:00〜21:00
土：10:00〜21:00
日祝：10:00〜20:30",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=740,FALSE,FALSE,FALSE,FALSE,34.7013293,135.4961111
572,大阪ステーションシティ店 | タリーズコーヒー,大阪府,大阪市,北区梅田3丁目1-3ノースゲートビルディング11階,大阪駅徒歩1分以上,06-6341-3139,"平日：7：30〜22：00
土：8：30〜22：00
日祝：8：30〜22：00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=514,FALSE,FALSE,TRUE,FALSE,34.7029792,135.4951339
573,大阪三井物産ビル店 | タリーズコーヒー,大阪府,大阪市,北区中之島2-3-33,肥後橋駅徒歩3分以上,06-6203-0008,"平日：8:00〜19:00
土：休業日
日祝：休業日",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=58,TRUE,FALSE,TRUE,TRUE,34.6937127,135.4973849
574,大阪城公園駅前店 | タリーズコーヒー,大阪府,大阪市,中央区大阪城3-1,大阪城公園駅徒歩4分以上,06-6949-2121,"平日：8:00〜20:00
土：8:00〜20:00
日祝：8:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=887,FALSE,FALSE,FALSE,FALSE,34.6893081,135.5317849
575,大阪城天守閣前店 | タリーズコーヒー,大阪府,大阪市,中央区大阪城1-1ミライザ大阪城1F,大阪ビジネスパーク駅徒歩10分以上,06-6942-3050,"平日：9:00〜19:00
土：9:00〜19:00
日祝：9:00〜19:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=906,FALSE,FALSE,FALSE,FALSE,34.6858783,135.5265243
576,大阪赤十字病院店 | タリーズコーヒー,大阪府,大阪市,天王寺区筆ヶ崎町5-30本館2F,鶴橋駅徒歩7分以上,06-6773-3004,"平日：7:00〜20:00
土：9:00〜18:00
日祝：9:00〜18:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=683,TRUE,FALSE,FALSE,TRUE,34.664605,135.5254805
577,天王寺公園店 | タリーズコーヒー,大阪府,大阪市,天王寺区茶臼山町5番55号,天王寺駅徒歩2分以上,06-6711-0911,"平日：8:00〜21:00
土：8:00〜21:00
日祝：8:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=789,TRUE,TRUE,TRUE,TRUE,34.6480929,135.5115989
578,堂島新藤田ビル店 | タリーズコーヒー,大阪府,大阪市,北区堂島2-4-27新藤田ビル1F,北新地駅徒歩6分以上,06-4796-5514,"平日：7:30〜20:00
土：休業日
日祝：休業日",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=203,TRUE,FALSE,TRUE,TRUE,34.6957981,135.4929358
579,梅田ＮＵ ｃｈａｙａｍａｃｈｉ店 | タリーズコーヒー,大阪府,大阪市,北区茶屋町10-3,梅田駅徒歩1分以上,06-6375-2166,"平日：8:30〜22:30
土：8:30〜22:30
日祝：8:30〜22:30",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=276,TRUE,FALSE,TRUE,FALSE,34.7066946,135.4991428
580,梅田スクエアビルディング店 | タリーズコーヒー,大阪府,大阪市,北区梅田1-12-17,東梅田駅徒歩2分以上,06-6346-0385,"平日：7:30〜23:00
土：8:00〜23:00
日祝：8:00〜23:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=53,TRUE,FALSE,TRUE,TRUE,34.7004702,135.497968
581,梅田阪急ビル店 | タリーズコーヒー,大阪府,大阪市,北区角田町8-1梅田阪急ビルオフィスタワー15F,東梅田駅徒歩3分以内,06-6365-0566,"平日：8:00〜21:00
土：10:00〜21:00
日祝：10:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=462,TRUE,TRUE,TRUE,TRUE,34.7023693,135.4990711
582,梅田茶屋町ＭＢＳ店 | タリーズコーヒー,大阪府,大阪市,北区茶屋町17-1毎日放送本社ビル1F,梅田駅徒歩3分以上,06-6359-2020,"平日：8:00〜22:30
土：8:00〜22:30
（日祝前日）日祝：8:00〜22:30",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=186,TRUE,TRUE,TRUE,FALSE,34.7083916,135.4998983
583,府立総合医療センター店 | タリーズコーヒー,大阪府,大阪市,住吉区万代東3-1-56,帝塚山四丁目駅徒歩8分以上,06-6690-5560,"平日：7:00〜20:00
土：9:00〜19:00
日祝：9:00〜19:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=408,TRUE,FALSE,FALSE,FALSE,34.6169745,135.5056779
584,淀屋橋店 | タリーズコーヒー,大阪府,大阪市,中央区高麗橋4-2-16大阪朝日生命会館1F,淀屋橋駅徒歩4分以上,06-6202-0177,"平日：7:00〜21:00
土：7:30〜20:00
日祝：8:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=65,TRUE,TRUE,TRUE,TRUE,34.689752,135.500399
585,PLiCO六甲道店 | タリーズコーヒー,兵庫県,神戸市,灘区永手町4-1-1プリコ六甲道中央館2F,六甲道駅徒歩3分以内,078-200-5786,"平日：7:30〜21:00
土：8:00〜21:00
日祝：8:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=695,TRUE,FALSE,TRUE,TRUE,34.715006,135.238635
586,TSUKASHiN店 | タリーズコーヒー,兵庫県,尼崎市,塚口本町4-8-1「グンゼタウンセンターつかしん」内にしまち１F,稲野駅徒歩6分以上,06-6422-5057,"平日：9:00〜22:00
土：9:00〜22:00
日祝：9:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=605,TRUE,FALSE,TRUE,FALSE,34.7611067,135.4179347
587,TSUTAYA 西明石店 | タリーズコーヒー,兵庫県,明石市,藤江中谷928,西明石駅徒歩12分以上,078-929-8310,"平日：10:00〜22:00
土：10:00〜22:00
日祝：10:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=858,FALSE,FALSE,FALSE,FALSE,34.672237,134.953134
588,with U 西宮阪急店 | タリーズコーヒー,兵庫県,西宮市,高松町14-1西宮阪急4F,西宮北口駅徒歩3分以上,0798-62-7647,"平日：10:00〜20:00
土：10:00〜20:00
祝日：10:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=915,FALSE,FALSE,FALSE,FALSE,34.7440354,135.3586876
589,イオンモール神戸南店 | タリーズコーヒー,兵庫県,神戸市,兵庫区中之島2丁目1番1号イオンモール神戸南1F,中央市場前駅徒歩2分以上,078-335-8304,"平日：9:00〜21:00
土：9:00〜21:00
日祝：9:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=905,FALSE,FALSE,FALSE,FALSE,34.6658113,135.1740938
590,イオンモール神戸北店 | タリーズコーヒー,兵庫県,神戸市,北区上津台8-1-1イオンモール神戸北1F,道場南口駅徒歩36分以上,078-940-5508,"平日：9:00〜21:00
土：9:00〜21:00
日祝：9:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=868,FALSE,FALSE,FALSE,FALSE,34.8609218,135.1958864
591,ヤマトヤシキ加古川店 | タリーズコーヒー,兵庫県,加古川市,加古川町篠原21-8ヤマトヤシキ百貨店加古川店1F,加古川駅徒歩2分以上,079-456-1450,"平日：8:00〜21:00
土：8:00〜21:00
日祝：8:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=583,TRUE,FALSE,TRUE,FALSE,34.7662492,134.8390196
592,伊丹店 | タリーズコーヒー,兵庫県,伊丹市,中央3-5,伊丹駅徒歩5分以上,072-783-1010,"平日：7:00〜23:00
土：7:00〜23:00
日祝：7:00〜23:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=746,FALSE,TRUE,FALSE,FALSE,34.7805288,135.4174705
593,加古川中央市民病院店 | タリーズコーヒー,兵庫県,加古川市,加古川町本町439番地加古川中央市民病院1F,加古川駅徒歩11分以上,079-456-6188,"平日：7:00〜19:00
土：8:00〜18:00
日祝：8:00〜18:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=842,FALSE,FALSE,FALSE,FALSE,34.7714262,134.8324607
594,阪急三宮サンキタ通り店 | タリーズコーヒー,兵庫県,神戸市,中央区北長狭通1-1-1神戸阪急ビル西館1階,三宮駅徒歩3分以上,078-335-0650,"月〜木：7:00〜23:00
金・土：7:00〜23:00
日祝：7:00〜23:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=568,TRUE,TRUE,TRUE,TRUE,34.693282,135.1929474
595,阪急西宮ガーデンズ店 | タリーズコーヒー,兵庫県,西宮市,高松町14-2-104阪急西宮ガーデンズ1F,西宮北口駅徒歩5分以上,0798-61-0080,"平日：10:00〜21:00
土：10:00〜21:00
日祝：10:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=403,TRUE,TRUE,TRUE,FALSE,34.7439412,135.3598934
596,阪急西宮北口店 | タリーズコーヒー,兵庫県,西宮市,高松町6-20区画番号140-206,西宮北口駅徒歩3分以内,0798-65-8230,"平日：7:00〜22:00
土：7:00〜22:00
日祝：7:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=861,FALSE,FALSE,FALSE,FALSE,34.7458987,135.3566464
597,三井アウトレットパークマリンピア神戸店 | タリーズコーヒー,兵庫県,神戸市,垂水区海岸通12-2三井アウトレットパークマリンピア神戸ファクトリーアウトレッツセントラル2F,垂水駅徒歩7分以上,078-704-5703,"平日：10:00〜20:00
土：10:00〜20:00
日祝：10:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=399,TRUE,FALSE,TRUE,FALSE,34.6266114,135.0484142
598,神戸ファッションマート店 | タリーズコーヒー,兵庫県,神戸市,東灘区向洋町中6-9神戸ファッションマート1F,アイランドセンター駅徒歩1分以上,078-845-2007,"平日：7:30〜20:00
土：8:30〜20:00
日祝：8:30〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=76,TRUE,FALSE,TRUE,FALSE,34.6891397,135.2681585
599,神戸中央市民病院店 | タリーズコーヒー,兵庫県,神戸市,中央区港島南町２丁目１番１号,南公園駅徒歩8分以上,078-304-7886,"平日：7：00〜20：00
土曜：9：00〜18：00
日祝：9：00〜18：00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=533,FALSE,FALSE,FALSE,FALSE,34.6598834,135.2143907
600,神戸北野坂店 | タリーズコーヒー,兵庫県,神戸市,中央区山本通1-7-16ダルビッシュコート1-2F,三ノ宮駅徒歩8分以上,078-241-0668,"平日：8:00〜20:00
土：8:00〜20:00
日祝：8:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=688,FALSE,FALSE,TRUE,TRUE,34.6988672,135.1911868
601,兵庫医科大学病院店 | タリーズコーヒー,兵庫県,西宮市,武庫川町1番１号1号館附属棟3F,武庫川駅徒歩2分以上,0798-44-0360,"平日：7:00〜20:00
土：7:00〜20:00
日・祝：7:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=556,FALSE,FALSE,FALSE,TRUE,34.7186704,135.3791633
602,宝塚店 | タリーズコーヒー,兵庫県,宝塚市,向月町3-1,清荒神駅徒歩11分以上,0797-85-1122,"平日：7:00〜23:00
土：7:00〜23:00
日祝：7:00〜23:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=729,FALSE,FALSE,FALSE,FALSE,34.8061916,135.3601644
603,宝塚北SA店 | タリーズコーヒー,兵庫県,宝塚市,玉瀬字奥之焼1-125,武田尾駅徒歩17分以上,079-724-9023,"平日：8:00〜22:00
土：8:00〜22:00
日祝：8:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=922,FALSE,FALSE,FALSE,FALSE,34.8654185,135.3104202
604,奈良ファミリー店 | タリーズコーヒー,奈良県,奈良市,西大寺東町2-4-1奈良ファミリーB1F,大和西大寺駅徒歩3分以上,0742-30-1320,"平日：9:00〜21:00
土：9:00〜21:00
日祝：9:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=98,TRUE,FALSE,TRUE,FALSE,34.6951079,135.7852128
605,TSUTAYA WAY 橋本店 | タリーズコーヒー,和歌山県,橋本市,妻2-2-25,橋本駅徒歩11分以上,0736-39-3009,"平日：9:00〜21:00
土：9:00〜21:00
日祝：9:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=665,FALSE,FALSE,FALSE,FALSE,34.3200498,135.6234831
606,日本赤十字社和歌山医療センター店 | タリーズコーヒー,和歌山県,和歌山市,小松原通4-20,築地橋駅徒歩15分以上,073-435-0234,"平日：7：00〜19：00
土：11：00〜18：00
日祝：11：00〜18：00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=546,TRUE,FALSE,FALSE,FALSE,34.2203986,135.1685836
607,和歌山MIO店 | タリーズコーヒー,和歌山県,和歌山市,美園町5-61和歌山MIO1F,和歌山駅徒歩1分以上,073-402-7484,"平日：7:30〜20:00
土：7:30〜20:00
日祝：7:30〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=754,TRUE,FALSE,FALSE,FALSE,34.2321061,135.1911398
608,和歌山マリーナシティ店 | タリーズコーヒー,和歌山県,和歌山市,毛見1527番地,冷水浦駅徒歩29分以上,073-446-7536,"平日：10:00〜18:00
土：10:00〜18:00
日祝：10:00〜18:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=876,FALSE,FALSE,FALSE,FALSE,34.154115,135.1760645
609,鳥取大学医学部附属病院店 | タリーズコーヒー,鳥取県,米子市,西町36-11F,米子駅徒歩18分以上,0859-39-2555,"平日：7:00〜19:00
土：10：00〜17：00
日祝：10:00〜17:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=711,FALSE,FALSE,FALSE,TRUE,35.4288104,133.3246256
610,イオンモール出雲店 | タリーズコーヒー,島根県,出雲市,渡橋町1066イオンモール出雲1F,電鉄出雲市駅徒歩23分以上,0853-24-7321,"平日：9:00〜21:00
土：9:00〜21:00
日祝：9:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=815,TRUE,FALSE,FALSE,FALSE,35.367586,132.73903
611,出雲店 | タリーズコーヒー,島根県,出雲市,高岡1237-1,武志駅徒歩15分以上,0853-20-0961,"平日：10:00〜22:00
土：10:00〜22:00
日祝：10:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=270,TRUE,FALSE,TRUE,TRUE,35.3837555,132.7622326
612,松江店 | タリーズコーヒー,島根県,松江市,東朝日町151イオン松江1F,松江駅徒歩8分以上,0852-20-2580,"平日：8:00〜21:00
土：8:00〜21:00
日祝：8:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=178,TRUE,TRUE,TRUE,FALSE,35.4639773,133.0694928
613,島根大学医学部附属病院店 | タリーズコーヒー,島根県,出雲市,塩冶町89-11F,出雲市駅徒歩21分以上,0853-24-7721,"平日：7:00〜21:00
土：9:00〜18:00
日祝：9:00〜18:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=774,FALSE,FALSE,FALSE,TRUE,35.3477318,132.7528572
614,アリオ倉敷店 | タリーズコーヒー,岡山県,倉敷市,寿町12番2号アリオ倉敷2F,倉敷駅徒歩3分以上,086-435-7223,"平日：9：00〜21：00
土：9：00〜21：00
日祝：9：00〜21：00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=547,FALSE,FALSE,TRUE,FALSE,34.6033423,133.764184
615,イオンモール岡山店 | タリーズコーヒー,岡山県,岡山市,北区下石井1丁目2番1号イオンモール岡山6F,岡山駅前駅徒歩5分以上,086-206-7017,"平日：11:00〜23:00
土：11:00〜23:00
日祝：11:00〜23:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=739,FALSE,FALSE,FALSE,FALSE,34.662267,133.917801
616,フタバ図書ＭＥＧＡ岡山店 | タリーズコーヒー,岡山県,岡山市,南区泉田22-3フタバ図書MEGA青江店1Ｆ,備前西市駅徒歩18分以上,086-803-6025,"平日：10:00〜22:00
土：10:00〜22:00
日祝：10:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=340,TRUE,FALSE,TRUE,FALSE,34.628824,133.913878
617,岡山市民病院店 | タリーズコーヒー,岡山県,岡山市,北区北長瀬表町三丁目20番1号岡山市民病院1F,大安寺駅徒歩17分以上,086-244-0085,"平日：7:30〜19:00
土：8:30〜19:00
日祝：8:30〜18:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=768,FALSE,FALSE,FALSE,FALSE,34.6519769,133.8847795
