id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard,lat,lon
1018,なんばウォーク店 | スターバックス,大阪府,大阪市,中央区千日前1なんばウォーク5-1,近鉄日本橋駅／Ｂ２１出口 徒歩1分日本橋駅／Ｂ２１出口 徒歩1分近鉄日本橋駅／Ｂ２２出口 徒歩2分,06-6214-2350,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1342,TRUE,FALSE,FALSE,FALSE,34.6672474,135.5031797
1019,なんば南海通店 | スターバックス,大阪府,大阪市,中央区難波千日前12-30難波長和ビル,なんば駅／Ｅ５出口 徒歩1分難波駅なんなんタウン5出口 徒歩1分大阪難波駅なんなんタウン5出口 徒歩1分メモ：・地下街なんばなんなんE5出口・なんば駅4番出口徒歩2分,06-6643-7570,07:00〜22:30,http://www.starbucks.co.jp/store/search/detail.php?id=329,TRUE,FALSE,FALSE,FALSE,34.6650634,135.5020304
1020,なんば 御堂筋グランドビル店 | スターバックス,大阪府,大阪市,中央区難波2-2-3御堂筋グランドビルB1F,なんば駅／２４出口 徒歩1分なんば駅／２３出口 徒歩1分大阪難波駅／地下鉄東側連絡口出口 徒歩1分メモ：・御堂筋グランドビル地下1階24番出口近く,06-6212-4550,"月〜金：07:30〜22:30
土日祝：08:00〜22:30",http://www.starbucks.co.jp/store/search/detail.php?id=278,TRUE,TRUE,FALSE,FALSE,34.6676517,135.4996689
1021,なんばCITY店 | スターバックス,大阪府,大阪市,中央区難波5-1-60なんばCITY,難波駅／北口出口 徒歩1分なんば駅／Ｅ１０出口 徒歩1分難波駅なんなんタウン10出口 徒歩1分,06-6644-2909,"月〜金：10:00〜22:00
土日祝：09:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=1018,TRUE,FALSE,FALSE,FALSE,34.6636605,135.5017466
1022,クリスタ長堀店 | スターバックス,大阪府,大阪市,中央区南船場3丁目長堀地下街4号CRYSTA,長堀橋駅／クリスタ長堀北−７出口 徒歩1分心斎橋駅／クリスタ長堀北−７出口 徒歩1分長堀橋駅／クリスタ長堀北−７出口 徒歩1分メモ：・地下街クリスタ長堀を長堀方面 東急ハンズの地下付近,06-6282-2160,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=889,TRUE,TRUE,FALSE,FALSE,34.6751844,135.5024211
1023,北心斎橋店 | スターバックス,大阪府,大阪市,中央区南船場3-11-10,心斎橋駅／１出口 徒歩2分心斎橋駅／クリスタ長堀北−８出口 徒歩2分心斎橋駅／クリスタ長堀北−８出口 徒歩2分,06-6120-9830,08:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1265,TRUE,FALSE,FALSE,FALSE,34.6761924,135.5011018
1024,心斎橋BIG STEP店 | スターバックス,大阪府,大阪市,中央区西心斎橋1-6-14BIGSTEP,四ツ橋駅／５出口 徒歩4分心斎橋駅／７出口 徒歩5分心斎橋駅／８出口 徒歩6分,06-4963-8166,08:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1064,TRUE,TRUE,FALSE,FALSE,34.6723234,135.4988084
1025,心斎橋オーパ店 | スターバックス,大阪府,大阪市,中央区西心斎橋1-4-3心斎橋OPA本館2階,心斎橋駅／７出口 徒歩1分心斎橋駅／８出口 徒歩2分心斎橋駅／４−Ｂ出口 徒歩3分,06-6282-8014,08:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1423,TRUE,TRUE,FALSE,FALSE,34.6732597,135.5000188
1026,JR桃谷駅店 | スターバックス,大阪府,大阪市,天王寺区堂ケ芝1-8-27,桃谷駅／南口出口 徒歩2分鶴橋駅／３出口 徒歩13分鶴橋駅／西口出口 徒歩14分,06-6776-8970,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1406,TRUE,FALSE,FALSE,FALSE,34.658478,135.5278722
1027,天王寺ミオ店 | スターバックス,大阪府,大阪市,天王寺区悲田院町10-39天王寺MIO,天王寺駅／２Ａ出口 徒歩2分天王寺駅／７出口 徒歩2分天王寺駅／東口出口 徒歩2分,06-6776-7036,11:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1075,TRUE,TRUE,FALSE,FALSE,34.6463843,135.5155156
1028,天王寺ミオ プラザ館店 | スターバックス,大阪府,大阪市,天王寺区悲田院町10-48,天王寺駅／公園口出口 徒歩1分天王寺駅／北口出口 徒歩1分天王寺駅／あべちか１６出口 徒歩1分,06-6776-7706,10:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1316,TRUE,TRUE,FALSE,FALSE,34.6471486,135.5144265
1029,あべのHoop店 | スターバックス,大阪府,大阪市,阿倍野区阿倍野筋1-2-30あべのHoop,大阪阿部野橋駅／阿倍野口出口 徒歩1分大阪阿部野橋駅／北口出口 徒歩3分大阪阿部野橋駅／中南口出口 徒歩3分メモ：Hoop 1F,06-6622-1747,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=613,TRUE,TRUE,FALSE,FALSE,34.6451015,135.5137604
1030,あべのsolaha店 | スターバックス,大阪府,大阪市,阿倍野区阿倍野筋1-1-43あべのハルカス近鉄本店ウィング館3F,大阪阿部野橋駅／中南口出口 徒歩2分大阪阿部野橋駅／中北口出口 徒歩2分天王寺駅／１出口 徒歩3分,06-6628-5123,10:00〜20:30,http://www.starbucks.co.jp/store/search/detail.php?id=1093,TRUE,TRUE,FALSE,FALSE,34.6460807,135.5139523
1031,関西国際空港エアサイド店 | スターバックス,大阪府,泉佐野市,泉州空港北1関西国際空港旅客ターミナルビル3階,関西空港駅／南口出口 徒歩4分関西空港駅／北口出口 徒歩5分メモ：3階：国際線出国エリア内、北ウイング側出国審査場を出てすぐ,072-456-8691,08:00〜21:30,http://www.starbucks.co.jp/store/search/detail.php?id=575,FALSE,TRUE,FALSE,FALSE,34.4351202,135.2460881
1032,関西国際空港国内線ゲートエリア店 | スターバックス,大阪府,泉佐野市,泉州空港北1関西国際空港旅客ターミナルビル2階,関西空港駅／南口出口 徒歩4分関西空港駅／北口出口 徒歩4分,072-456-6376,06:30〜21:30,http://www.starbucks.co.jp/store/search/detail.php?id=2078,TRUE,FALSE,FALSE,FALSE,34.4347851,135.2448159
1033,関西国際空港4階ノースゲート店 | スターバックス,大阪府,泉南郡,田尻町泉州空港中1関西国際空港旅客ターミナルビル4階,関西空港駅／南口出口 徒歩5分関西空港駅／北口出口 徒歩5分メモ：関西空港駅の改札を出て左側のビル4階,072-456-8795,07:00〜22:30,http://www.starbucks.co.jp/store/search/detail.php?id=670,FALSE,FALSE,FALSE,FALSE,34.4346221,135.2432646
1034,関西国際空港2階到着ロビー店 | スターバックス,大阪府,泉南郡,田尻町泉州空港中1関西国際空港旅客ターミナルビル2階,関西空港駅／南口出口 徒歩3分関西空港駅／北口出口 徒歩3分メモ：・国内線到着口の近く フードエリア内,072-456-8696,07:00〜22:30,http://www.starbucks.co.jp/store/search/detail.php?id=674,FALSE,FALSE,FALSE,FALSE,34.4347851,135.2448159
1035,関西国際空港1階サウスゲート店 | スターバックス,大阪府,泉南郡,田尻町泉州空港中1関西国際空港旅客ターミナルビル1階,関西空港駅／南口出口 徒歩5分関西空港駅／北口出口 徒歩6分,072-456-8797,06:30〜22:30,http://www.starbucks.co.jp/store/search/detail.php?id=677,FALSE,TRUE,FALSE,FALSE,34.4346221,135.2432646
1036,肥後橋南店 | スターバックス,大阪府,大阪市,西区江戸堀1-2-16肥後橋南山下ビル,肥後橋駅／５Ａ出口 徒歩1分肥後橋駅／１０出口 徒歩2分肥後橋駅／２出口 徒歩2分メモ：大同生命ビルの隣。フェスティバルホールから橋をこえ徒歩5分ほど,06-6449-6377,"月〜金：06:30〜22:00
土：08:00〜22:00
日祝：08:00〜20:00",http://www.starbucks.co.jp/store/search/detail.php?id=106,TRUE,TRUE,FALSE,FALSE,34.6917373,135.4964784
1037,西本町店 | スターバックス,大阪府,大阪市,西区阿波座1-3-18エッグビル本町,本町駅／２２出口 徒歩1分本町駅／２１出口 徒歩2分本町駅／２３出口 徒歩2分メモ：四ツ橋筋沿い,06-4390-3361,"月〜金：07:30〜22:00
土日祝：08:00〜21:00",http://www.starbucks.co.jp/store/search/detail.php?id=473,TRUE,TRUE,FALSE,FALSE,34.6811668,135.4971147
1038,四ツ橋店 | スターバックス,大阪府,大阪市,西区北堀江1-1-18四ツ橋イーストビル,四ツ橋駅／６出口 徒歩2分四ツ橋駅／３出口 徒歩2分四ツ橋駅／５出口 徒歩2分メモ：四ツ橋駅3番出口を出て左へ徒歩1分,06-6532-6567,"月〜金：07:00〜22:30
土日祝：08:00〜22:30",http://www.starbucks.co.jp/store/search/detail.php?id=248,TRUE,TRUE,FALSE,FALSE,34.6736451,135.4969679
1039,イオンモール大阪ドームシティ店 | スターバックス,大阪府,大阪市,西区千代崎3-13-1,ドーム前駅／２出口 徒歩1分ドーム前千代崎駅／１出口 徒歩3分ドーム前駅／１出口 徒歩3分,06-4393-9101,08:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1306,TRUE,FALSE,FALSE,FALSE,34.6704094,135.4778957
1040,海遊館店 | スターバックス,大阪府,大阪市,港区海岸通1-1-10海遊館,大阪港駅／１出口 徒歩10分大阪港駅／２出口 徒歩11分大阪港駅／３出口 徒歩12分,06-6576-5688,09:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1511,TRUE,FALSE,FALSE,FALSE,34.6545182,135.4289645
1041,ホテル京阪 ユニバーサル・タワー店 | スターバックス,大阪府,大阪市,此花区島屋6-2-45ホテル京阪ユニバーサル・タワー,ユニバーサルシティ駅北側シティウォーク方面出入口 徒歩2分メモ：ユニバーサルシティー駅下車後1分、ホテル京阪 ユニバーサル・タワー3階,06-6468-8784,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=332,TRUE,FALSE,FALSE,FALSE,34.667488,135.43793
1042,なんばパークス店 | スターバックス,大阪府,大阪市,浪速区難波中2-10-70なんばパークスTーterrace2階,難波駅／中央口出口 徒歩4分難波駅／南口出口 徒歩4分難波駅／西口出口 徒歩5分メモ：・南海電鉄「難波駅」中央口・南口直結・LABI1なんば北側・阪神高速1号環状線沿い,06-6636-8152,"月〜木：09:00〜22:00
金土日祝：09:00〜22:30",http://www.starbucks.co.jp/store/search/detail.php?id=718,TRUE,TRUE,FALSE,FALSE,34.6612901,135.5025823
1043,蛍池ルシオーレ店 | スターバックス,大阪府,豊中市,蛍池中町3-2-1ルシオーレ（310),蛍池駅南口 徒歩3分蛍池駅西口 徒歩3分,06-6840-8161,08:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=472,TRUE,TRUE,FALSE,FALSE,34.794125,135.448929
1044,大阪空港店 | スターバックス,大阪府,豊中市,蛍池西町3-555大阪国際空港ターミナルビル3F,大阪空港駅西側中央口 徒歩4分メモ：大阪空港南ターミナルビル3F,06-6857-0266,06:00〜20:00,http://www.starbucks.co.jp/store/search/detail.php?id=73,TRUE,TRUE,FALSE,FALSE,34.7900427,135.4423422
1045,豊中ロマンチック街道店 | スターバックス,大阪府,豊中市,向丘2-10-22,少路駅北口 徒歩14分,06-6842-2930,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1068,TRUE,TRUE,FALSE,FALSE,34.8092931,135.4727241
1046,千里中央店 | スターバックス,大阪府,豊中市,新千里東町1-1-3SENRITOよみうり,千里中央駅／北口出口 徒歩3分千里中央駅／西口出口 徒歩4分千里中央駅／東口出口 徒歩6分,06-6873-7055,"月〜金：07:30〜22:00
土日祝：08:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=1289,TRUE,TRUE,FALSE,FALSE,34.8078453,135.4944085
1047,豊中緑地公園店 | スターバックス,大阪府,豊中市,東寺内町12-38,緑地公園駅／東口出口 徒歩2分緑地公園駅西口 徒歩3分,06-6310-7668,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1067,TRUE,TRUE,FALSE,FALSE,34.7754751,135.495781
1048,箕面小野原店 | スターバックス,大阪府,箕面市,小野原西5-5-19,豊川駅出入口 徒歩26分メモ：・バス停「小野原南」より徒歩5分・国道171号、小野原交差点を南に、小野原西6丁目交差点近く,072-749-5010,08:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=904,TRUE,TRUE,FALSE,FALSE,34.8304914,135.5122704
1049,みのおキューズモール店 | スターバックス,大阪府,箕面市,西宿1-17-22みのおキューズモール,中国吹田インターチェンジより 約6.4kmメモ：箕面マーケットパークヴィソラ内 EAST棟２階,072-749-6745,"月〜金：10:00〜22:00
土日祝：09:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=503,TRUE,FALSE,FALSE,FALSE,34.8324775,135.4912361
1050,阪急池田駅店 | スターバックス,大阪府,池田市,栄町1-1阪急池田ブランマルシェ２番館,池田駅正面出入口 徒歩1分メモ：池田駅改札を出て右手,072-753-3720,"月〜金：07:00〜22:00
土日祝：08:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=376,TRUE,TRUE,FALSE,FALSE,34.8220348,135.4249704
1051,江坂オッツ店 | スターバックス,大阪府,吹田市,豊津町14-8江坂オッツ,江坂駅8番出口 徒歩3分メモ：東急ハンズを右に曲がってすぐ,06-6821-8411,"月〜金：07:30〜23:00
土：08:00〜23:00
日祝：08:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=646,TRUE,TRUE,FALSE,FALSE,34.758047,135.495551
1052,吹田山田店 | スターバックス,大阪府,吹田市,山田東2-17-5,山田駅／東出口出口 徒歩20分,06-6816-8130,08:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1094,TRUE,TRUE,FALSE,FALSE,34.7984287,135.5259061
1053,ららぽーとEXPOCITY店 | スターバックス,大阪府,吹田市,千里万博公園2-1ららぽーとEXPOCITY2階20340(店舗番号),公園東口駅／出入口出口 徒歩13分メモ：大阪モノレール 『万博記念公園』駅 徒歩2分,06-4864-8157,10:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1323,TRUE,TRUE,FALSE,FALSE,34.805489,135.5344664
1054,関西大学 千里山店 | スターバックス,大阪府,吹田市,千里山東3-10-1,豊津駅／東口出口 徒歩24分メモ：関大前駅出口 徒歩8分,06-6369-5511,08:00〜20:00,http://www.starbucks.co.jp/store/search/detail.php?id=2090,TRUE,TRUE,FALSE,FALSE,34.7735674,135.5107797
1055,阪急南千里店 | スターバックス,大阪府,吹田市,津雲台1-1-2,南千里駅／出入口出口 徒歩2分,06-6836-6101,"月〜金：07:00〜22:00
土日祝：08:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=1370,TRUE,TRUE,FALSE,FALSE,34.7931428,135.5097798
1056,大阪大学医学部附属病院店 | スターバックス,大阪府,吹田市,山田丘2-15大阪大学医学部附属病院内,阪大病院前駅西口 徒歩2分,06-4864-8071,"月〜金：07:00〜20:00
土日祝：10:00〜18:00",http://www.starbucks.co.jp/store/search/detail.php?id=748,FALSE,FALSE,FALSE,FALSE,34.8188736,135.5281196
1057,イオン北千里店 | スターバックス,大阪府,吹田市,古江台4-2-50ディオス北千里7番館,北千里駅西口 徒歩5分メモ：イオン北千里1Fバスターミナル側。北千里駅のバスターミナル方面出口より徒歩すぐ。,06-6155-1362,08:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=499,TRUE,FALSE,FALSE,FALSE,34.8197615,135.5094325
1058,イオンモール茨木店 | スターバックス,大阪府,茨木市,松ケ本町8-30,宇野辺駅／出入口出口 徒歩11分茨木駅／西口出口 徒歩12分茨木駅／東口出口 徒歩13分,072-626-6250,09:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1291,TRUE,TRUE,FALSE,FALSE,34.8107525,135.5582891
1059,茨木真砂店 | スターバックス,大阪府,茨木市,真砂玉島台1-5,摂津北インターチェンジより 約3.6km,072-652-3330,08:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1047,TRUE,TRUE,FALSE,FALSE,34.7997682,135.5824843
1060,立命館大学大阪いばらき店 | スターバックス,大阪府,茨木市,岩倉町2-150,茨木駅／東口出口 徒歩12分茨木駅／西口出口 徒歩13分南茨木駅／西口出口 徒歩14分,072-621-8445,"月〜金：08:00〜21:00
土日祝：09:00〜18:00",http://www.starbucks.co.jp/store/search/detail.php?id=2058,TRUE,TRUE,FALSE,FALSE,34.8099416,135.5624387
1061,ＪＲ高槻駅南店 | スターバックス,大阪府,高槻市,紺屋町7‐12寺本ビル,高槻駅南口 徒歩4分高槻市駅6番出口 徒歩7分メモ：松阪屋南すぐ,0726-83-6153,08:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=379,TRUE,TRUE,FALSE,FALSE,34.8499909,135.6187588
1062,ＪＲ高槻駅北店 | スターバックス,大阪府,高槻市,芥川町1-2B-0202号アクトアモーレ,高槻駅北口 徒歩3分高槻市駅6番出口 徒歩13分メモ：JR高槻駅改札を出てすぐ左の高層マンション。JR高槻駅から直結歩道橋を渡ってすぐ。,072-684-8477,08:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=542,TRUE,TRUE,FALSE,FALSE,34.8519764,135.6163813
1063,イオンモール大日店 | スターバックス,大阪府,守口市,大日東町1-18イオンモール大日,大日駅1番出口 徒歩3分大日駅出入口 徒歩3分メモ：・地下鉄谷町線または大阪モノレール大日駅前すぐ。,06-4252-3521,08:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=711,TRUE,FALSE,FALSE,FALSE,34.749439,135.580529
1064,TSUTAYA 香里園店 | スターバックス,大阪府,寝屋川市,香里新町31番17号,香里園駅西口 徒歩2分メモ：・京阪香里園駅西口ロータリーの「TSUTAYA 香里園店」1F,072-837-3355,08:00〜25:00,http://www.starbucks.co.jp/store/search/detail.php?id=2025,TRUE,TRUE,FALSE,FALSE,34.7847462,135.6300769
1065,ビバモール寝屋川店 | スターバックス,大阪府,寝屋川市,寝屋南2-22-2ビバモール寝屋川,星田駅／北口出口 徒歩26分メモ： 京阪本線 寝屋川市駅 バス15分 JR学研都市線 星田駅 徒歩15分,072-825-7158,09:30〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1028,TRUE,FALSE,FALSE,FALSE,34.7664012,135.650695
1066,枚方市駅北口店 | スターバックス,大阪府,枚方市,岡本町2-22枚方デパートメントビル,枚方市駅／１出口 徒歩1分枚方市駅／３出口 徒歩2分枚方市駅／近畿銀行口出口 徒歩2分メモ：・京阪本線枚方市駅北口を出てすぐ・枚方市駅北口みずほ銀行横です,072-804-3055,07:00〜22:30,http://www.starbucks.co.jp/store/search/detail.php?id=807,TRUE,TRUE,FALSE,FALSE,34.8158797,135.6480045
1067,枚方 蔦屋書店 | スターバックス,大阪府,枚方市,岡東町12-2,枚方市駅／６出口 徒歩2分枚方市駅／４出口 徒歩2分枚方市駅／５出口 徒歩2分,072-843-3346,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=2072,TRUE,TRUE,FALSE,FALSE,34.8159345,135.6499444
1068,東香里店 | スターバックス,大阪府,枚方市,高田1-15-10,星田駅／北口出口 徒歩21分,072-860-0822,08:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1379,TRUE,TRUE,FALSE,FALSE,34.7791803,135.6584414
1069,関西外国語大学 中宮店 | スターバックス,大阪府,枚方市,中宮東之町16-1,宮之阪駅／出入口出口 徒歩27分,072-805-5170,"月〜金：08:30〜19:00
土：09:00〜17:00",http://www.starbucks.co.jp/store/search/detail.php?id=2116,TRUE,TRUE,FALSE,FALSE,34.8220813,135.6665706
1070,関西外国語大学 御殿山店 | スターバックス,大阪府,枚方市,御殿山南町6-1,御殿山駅／東口出口 徒歩14分御殿山駅／西口出口 徒歩14分,072-805-5230,"月〜金：08:30〜19:00
土：09:00〜17:00",http://www.starbucks.co.jp/store/search/detail.php?id=2117,TRUE,FALSE,FALSE,FALSE,34.8237199,135.6573242
1071,くずは美咲店 | スターバックス,大阪府,枚方市,楠葉朝日2-20,樟葉駅／東口出口 徒歩22分,072-864-0037,08:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1346,TRUE,TRUE,FALSE,FALSE,34.8593445,135.6874621
1072,くずはモール店 | スターバックス,大阪府,枚方市,楠葉花園町15-1-112くずはモール,樟葉駅／東口出口 徒歩3分樟葉駅／南東口出口 徒歩4分メモ：京阪くずは駅の目前“くずはモール”の施設内に立地,072-836-3165,08:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=609,TRUE,TRUE,FALSE,FALSE,34.8608817,135.6780192
1073,アルビ住道店 | スターバックス,大阪府,大東市,住道2-3-1アルビ住道内,住道駅／北口出口 徒歩3分住道駅／南口出口 徒歩3分,072-889-3590,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1256,TRUE,TRUE,FALSE,FALSE,34.7062949,135.6218779
1074,イオンモール四條畷店 | スターバックス,大阪府,四條畷市,砂4-3-2,寝屋川南インターチェンジより 約1.4km,072-803-0152,10:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1322,TRUE,FALSE,FALSE,FALSE,34.7458814,135.629292
1075,イオン東大阪店 | スターバックス,大阪府,東大阪市,荒本北2-3-22イオン東大阪ショッピングモール1階,荒本駅1番出口 徒歩4分長田駅3番出口 徒歩15分メモ：東大阪市役所の東隣、イオン東大阪ショッピングモール１Ｆ、南側に位置。,06-6748-4010,09:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=528,TRUE,TRUE,FALSE,FALSE,34.6798217,135.6024066
1076,近鉄東大阪店 | スターバックス,大阪府,東大阪市,長堂1-1-1近鉄東大阪店,布施駅北口 徒歩1分ＪＲ河内永和駅出入口 徒歩14分河内永和駅北口 徒歩14分,06-6783-8061,"月〜金：07:00〜22:00
土日祝：08:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=566,TRUE,TRUE,FALSE,FALSE,34.664323,135.563555
1077,東大阪宝持店 | スターバックス,大阪府,東大阪市,宝持4-2-18,八戸ノ里駅／南口出口 徒歩15分,06-6730-6861,07:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1350,TRUE,TRUE,FALSE,FALSE,34.6558492,135.5904194
1078,アリオ八尾店 | スターバックス,大阪府,八尾市,光町2-3アリオ八尾,近鉄八尾駅／中央北口出口 徒歩8分近鉄八尾駅／中央南口出口 徒歩9分近鉄八尾駅／西口出口 徒歩9分,072-997-2571,10:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=727,TRUE,TRUE,FALSE,FALSE,34.6324874,135.6057224
1079,TSUTAYA リノアス八尾店 | スターバックス,大阪府,八尾市,光町2-60,近鉄八尾駅／中央北口出口 徒歩3分近鉄八尾駅／中央南口出口 徒歩4分近鉄八尾駅／西口出口 徒歩6分,072-990-5501,10:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=2121,FALSE,FALSE,FALSE,FALSE,34.6292856,135.6062409
1080,堺 泉ヶ丘駅前店 | スターバックス,大阪府,堺市,南区茶山台1-2-3泉ヶ丘ひろば専門店街,泉ヶ丘駅／東口出口 徒歩2分泉ヶ丘駅／西口出口 徒歩3分,072-284-0177,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1383,TRUE,TRUE,FALSE,FALSE,34.4968813,135.5134633
1081,泉北槇塚台店 | スターバックス,大阪府,堺市,南区釜室1000-1,堺ジャンクションより 約4.6km,072-284-0567,08:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1271,TRUE,TRUE,FALSE,FALSE,34.4806981,135.5194627
1082,イオンモールりんくう泉南店 | スターバックス,大阪府,泉南市,りんくう南浜3-12,樽井駅出入口 徒歩24分メモ：イオンモールりんくう泉南1F,072-480-6626,10:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=582,TRUE,FALSE,FALSE,FALSE,34.3814057,135.2682838
1083,堺フェニックス通り 利晶の杜店 | スターバックス,大阪府,堺市,堺区宿院町西2丁1-41,堺駅／南口出口 徒歩9分堺駅／南口４出口 徒歩10分堺駅／南口３出口 徒歩11分,072-282-7680,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1154,TRUE,TRUE,FALSE,FALSE,34.5764141,135.4702044
1084,堺プラットプラット店 | スターバックス,大阪府,堺市,堺区戎島町3-22-1,堺駅／東口出口 徒歩2分堺駅／西口出口 徒歩4分堺駅／南口２出口 徒歩5分,072-225-0323,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1344,TRUE,TRUE,FALSE,FALSE,34.5817719,135.4691071
1085,イオンモール堺北花田店 | スターバックス,大阪府,堺市,北区東浅香山町4丁1-12,北花田駅2番出口 徒歩3分メモ：セブンイレブンの裏,072-246-5044,10:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=578,TRUE,TRUE,FALSE,FALSE,34.5850754,135.5150386
1086,アリオ鳳店 | スターバックス,大阪府,堺市,西区鳳南町3-199-12アリオ鳳,鳳駅東出口） 徒歩14分富木駅出入口 徒歩15分メモ：・JR阪和線鳳駅より南へ800メートル、徒歩10分です。,072-273-3871,10:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=845,TRUE,FALSE,FALSE,FALSE,34.5247726,135.4593552
1087,ららぽーと和泉店 | スターバックス,大阪府,和泉市,あゆみ野4-4-7,岸和田和泉インターチェンジより 約1.2kmメモ：泉北高速鉄道「和泉中央」駅よりバス約15分,0725-51-2470,10:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1216,TRUE,TRUE,FALSE,FALSE,34.4369218,135.4481532
1088,りんくうプレミアム・アウトレット店 | スターバックス,大阪府,泉佐野市,りんくう往来南3‐28りんくうプレミアム・アウトレット1F,りんくうタウン駅4番出口 徒歩12分メモ：りんくうプレミアム・アウトレット１F,072-463-7524,09:30〜20:00,http://www.starbucks.co.jp/store/search/detail.php?id=187,TRUE,FALSE,FALSE,FALSE,34.406681,135.294965
1089,神戸北野異人館店 | スターバックス,兵庫県,神戸市,中央区北野町3-1-31北野物語館,三宮駅／東出口８出口 徒歩11分三宮駅／東出口１出口 徒歩11分三宮駅／東出口２出口 徒歩12分メモ：・北野坂通り沿い・バス停「北野異人館」より近く,078-230-6302,08:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=940,TRUE,TRUE,FALSE,FALSE,34.6998262,135.1902336
1090,中山手通2丁目店 | スターバックス,兵庫県,神戸市,中央区中山手通2-24-1ワコーレザ・トアロードレジデンス,三宮駅／西出口３出口 徒歩8分三宮駅／西出口１出口 徒歩8分三宮駅／西出口２出口 徒歩9分,078-222-0230,08:00〜22:30,http://www.starbucks.co.jp/store/search/detail.php?id=1386,TRUE,FALSE,FALSE,FALSE,34.6955427,135.1881692
1091,三宮生田新道店 | スターバックス,兵庫県,神戸市,中央区下山手通2-1-13第１３シャルマンビル,三宮駅／西出口３出口 徒歩1分三宮駅／西出口１出口 徒歩1分三宮駅／西出口２出口 徒歩2分メモ：東急ハンズの前,078-331-0038,"月〜金：08:00〜23:00
土日祝：08:30〜23:00",http://www.starbucks.co.jp/store/search/detail.php?id=263,TRUE,TRUE,FALSE,FALSE,34.693033,135.190822
1092,神戸元町駅前店 | スターバックス,兵庫県,神戸市,中央区三宮町3-7-6神戸フクトクビル,旧居留地・大丸前駅／２出口 徒歩1分旧居留地・大丸前駅／１出口 徒歩2分阪神元町駅／北西側東ＪＲ元町駅方面出入口出口 徒歩3分,078-332-2277,"月〜金：07:00〜22:00
土日祝：08:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=313,TRUE,FALSE,FALSE,FALSE,34.689694,135.189545
